LAT,LON,TYPE,NAME,COUNTRY,CITY,IATA
41.25790024,69.28119659,LAR,Tashkent International Airport,UZ,Tashkent,TAS
13.156695,-61.149945,MED,Argyle International Airport,VC,Kingstown,SVD
7.56538,-72.035103,MED,Mayor Buenaventura Vivas International Airport,VE,Santo Domingo,STD
10.14973259,-67.92839813,MED,Arturo Michelena International Airport,VE,Valencia,VLN
10.111111,-64.692222,LAR,General Jose Antonio Anzoategui International Airport,VE,Barcelona,BLA
18.44479942,-64.54299927,MED,Terrance B. Lettsome International Airport,VG,Road Town,EIS
18.33729935,-64.9733963,MED,Cyril E. King Airport,VI,Charlotte Amalie Harry S. Truman Airport,STT
10.81879997,106.6520004,LAR,Tan Son Nhat International Airport,VN,Ho Chi Minh City,SGN
21.22120094,105.8069992,LAR,Noi Bai International Airport,VN,Hanoi,HAN
-17.69930077,168.3200073,MED,Bauerfield International Airport,VU,Port Vila,VLI
-14.31140041,-178.0659943,MED,Pointe Vele Airport,WF,Futuna Island,FUT
-13.23830032,-176.1990051,MED,Hihifo Airport,WF,Wallis Island,WLS
-13.82999992,-172.0079956,MED,Faleolo International Airport,WS,Apia,APW
15.47630024,44.21969986,MED,Sana'a International Airport,YE,Sana'a,SAH
-12.8046999,45.28110123,MED,Dzaoudzi Pamandzi International Airport,YT,Dzaoudzi,DZA
-25.6539,28.224199,MED,Wonderboom Airport,ZA,Pretoria,PRY
-28.74099922,32.09209824,MED,Richards Bay Airport,ZA,Richards Bay,RCB
-26.24250031,28.15119934,MED,Rand Airport,ZA,Johannesburg,QRA
-33.98490143,25.61730003,MED,Port Elizabeth Airport,ZA,Port Elizabeth,PLZ
-25.93849945,27.92609978,MED,Lanseria Airport,ZA,Johannesburg,HLA
-28.58169937,29.74970055,MED,Ladysmith Airport,ZA,Ladysmith,LAY
-28.80279922,24.76519966,MED,Kimberley Airport,ZA,Kimberley,KIM
-29.09269905,26.30240059,MED,Bram Fischer International Airport,ZA,Bloemfontain,BFN
-28.575001,16.5333,MED,Alexander Bay Airport,ZA,Alexander Bay,ALJ
-26.1392,28.246,LAR,OR Tambo International Airport,ZA,Johannesburg,JNB
-29.61444444,31.11972222,LAR,King Shaka International Airport,ZA,Durban,DUR
-33.96480179,18.60169983,LAR,Cape Town International Airport,ZA,Cape Town,CPT
-26.1392,28.246,LAR,OR Tambo International Airport,ZA,Johannesburg,JNB
-17.82180023,25.8227005,MED,Livingstone Airport,ZM,Livingstone,LVI
-15.33080006,28.45260048,LAR,Kenneth Kaunda International Airport Lusaka,ZM,Lusaka,LUN
-18.09589958,25.8390007,MED,Victoria Falls International Airport,ZW,Victoria Falls,VFA
-20.017401,28.617901,MED,Joshua Mqabuko Nkomo International Airport,ZW,Bulawayo,BUQ
-17.931801,31.0928,LAR,Robert Gabriel Mugabe International Airport,ZW,Harare,HRE
